CMDLINE python3 server.py
MEM 0.242188 1527228468.5575
MEM 12.085938 1527228468.6598
MEM 30.792969 1527228468.7614
MEM 42.382812 1527228468.8656
MEM 72.539062 1527228468.9665
MEM 78.265625 1527228469.0691
MEM 88.765625 1527228469.1743
MEM 90.453125 1527228469.2747
MEM 96.691406 1527228469.3778
MEM 104.941406 1527228469.4812
MEM 116.132812 1527228469.5857
MEM 122.949219 1527228469.6902
MEM 134.984375 1527228469.7947
MEM 141.808594 1527228469.8992
MEM 149.230469 1527228470.0032
MEM 159.593750 1527228470.1043
MEM 166.656250 1527228470.2049
MEM 167.882812 1527228470.3085
MEM 169.257812 1527228470.4101
MEM 170.195312 1527228470.5152
MEM 171.648438 1527228470.6190
MEM 172.964844 1527228470.7203
MEM 174.210938 1527228470.8255
MEM 175.546875 1527228470.9307
MEM 176.757812 1527228471.0310
MEM 178.171875 1527228471.1362
MEM 179.578125 1527228471.2413
MEM 180.421875 1527228471.3465
MEM 182.242188 1527228471.4467
MEM 183.976562 1527228471.5478
MEM 190.617188 1527228471.6530
MEM 203.121094 1527228471.7580
MEM 208.382812 1527228471.8612
MEM 211.675781 1527228471.9657
MEM 215.082031 1527228472.0702
MEM 217.000000 1527228472.1746
MEM 217.066406 1527228472.2792
MEM 217.183594 1527228472.3836
MEM 217.363281 1527228472.4883
MEM 217.492188 1527228472.5926
MEM 217.574219 1527228472.6971
MEM 217.675781 1527228472.8017
MEM 225.082031 1527228472.9060
MEM 229.183594 1527228473.0107
MEM 229.183594 1527228473.1152
MEM 229.183594 1527228473.2196
MEM 229.183594 1527228473.3244
MEM 229.183594 1527228473.4285
MEM 229.183594 1527228473.5335
MEM 229.183594 1527228473.6338
MEM 229.183594 1527228473.7342
MEM 229.183594 1527228473.8394
MEM 229.183594 1527228473.9432
MEM 229.183594 1527228474.0465
MEM 229.191406 1527228474.1515
MEM 233.601562 1527228474.2530
MEM 233.601562 1527228474.3576
MEM 233.601562 1527228474.4618
MEM 233.832031 1527228474.5663
MEM 233.835938 1527228474.6707
MEM 233.847656 1527228474.7753
MEM 233.847656 1527228474.8799
MEM 233.847656 1527228474.9843
MEM 233.847656 1527228475.0888
MEM 233.847656 1527228475.1932
MEM 232.792969 1527228475.2977
MEM 232.792969 1527228475.4022
MEM 232.792969 1527228475.5067
MEM 232.792969 1527228475.6112
MEM 232.792969 1527228475.7158
MEM 232.804688 1527228475.8202
MEM 232.804688 1527228475.9247
MEM 232.804688 1527228476.0291
MEM 232.804688 1527228476.1337
MEM 232.804688 1527228476.2383
MEM 232.804688 1527228476.3427
MEM 232.804688 1527228476.4472
MEM 232.804688 1527228476.5517
MEM 232.804688 1527228476.6562
MEM 232.804688 1527228476.7607
MEM 232.804688 1527228476.8651
MEM 232.804688 1527228476.9703
MEM 232.804688 1527228477.0740
MEM 232.804688 1527228477.1785
MEM 232.804688 1527228477.2831
MEM 232.804688 1527228477.3875
MEM 232.804688 1527228477.4930
MEM 232.804688 1527228477.5965
MEM 232.804688 1527228477.7010
MEM 232.804688 1527228477.8053
