CMDLINE python3 server.py
MEM 296.171875 1527315900.4727
MEM 296.171875 1527315900.5770
MEM 296.171875 1527315900.6775
MEM 296.171875 1527315900.7818
MEM 296.171875 1527315900.8888
MEM 296.171875 1527315900.9914
MEM 296.171875 1527315901.0962
MEM 296.171875 1527315901.1986
MEM 296.171875 1527315901.3000
MEM 296.171875 1527315901.4028
MEM 296.171875 1527315901.5032
MEM 296.171875 1527315901.6055
MEM 296.175781 1527315901.7086
MEM 296.175781 1527315901.8096
MEM 296.179688 1527315901.9160
MEM 296.179688 1527315902.0206
MEM 296.179688 1527315902.1258
MEM 296.179688 1527315902.2263
MEM 296.179688 1527315902.3300
MEM 296.179688 1527315902.4354
MEM 296.179688 1527315902.5391
MEM 296.179688 1527315902.6421
MEM 296.183594 1527315902.7460
MEM 296.183594 1527315902.8501
MEM 296.183594 1527315902.9547
MEM 296.183594 1527315903.0567
MEM 296.183594 1527315903.1619
MEM 296.183594 1527315903.2648
MEM 296.253906 1527315903.3676
MEM 296.253906 1527315903.4712
MEM 296.253906 1527315903.5719
MEM 296.257812 1527315903.6739
MEM 296.257812 1527315903.7865
MEM 296.257812 1527315903.8912
MEM 296.257812 1527315903.9981
MEM 296.257812 1527315904.1012
MEM 296.398438 1527315904.2060
MEM 296.621094 1527315904.3068
MEM 296.734375 1527315904.4167
MEM 296.957031 1527315904.5186
MEM 296.957031 1527315904.6234
MEM 296.957031 1527315904.7286
MEM 296.957031 1527315904.8341
MEM 296.957031 1527315904.9348
MEM 296.957031 1527315905.0392
MEM 296.957031 1527315905.1473
MEM 296.960938 1527315905.2525
MEM 296.964844 1527315905.3528
MEM 296.964844 1527315905.4552
MEM 296.964844 1527315905.5601
MEM 296.964844 1527315905.6604
MEM 296.964844 1527315905.7647
MEM 296.968750 1527315905.8649
MEM 296.968750 1527315905.9690
MEM 296.972656 1527315906.0742
MEM 296.972656 1527315906.1769
MEM 296.972656 1527315906.2820
MEM 296.972656 1527315906.3850
MEM 296.972656 1527315906.4897
MEM 296.972656 1527315906.5920
MEM 296.972656 1527315906.6963
MEM 296.972656 1527315906.8006
MEM 296.972656 1527315906.9057
MEM 296.972656 1527315907.0064
MEM 296.976562 1527315907.1104
MEM 296.976562 1527315907.2113
MEM 296.976562 1527315907.3131
MEM 296.980469 1527315907.4221
MEM 296.980469 1527315907.5226
MEM 296.980469 1527315907.6240
MEM 296.980469 1527315907.7247
MEM 296.980469 1527315907.8255
MEM 296.980469 1527315907.9344
MEM 296.980469 1527315908.0388
MEM 296.980469 1527315908.1432
MEM 296.984375 1527315908.2435
MEM 296.984375 1527315908.3458
MEM 296.984375 1527315908.4499
MEM 296.984375 1527315908.5526
MEM 296.984375 1527315908.6551
MEM 296.984375 1527315908.7576
MEM 296.984375 1527315908.8631
MEM 296.988281 1527315908.9672
MEM 296.992188 1527315909.0710
MEM 296.996094 1527315909.1712
MEM 296.996094 1527315909.2755
MEM 296.996094 1527315909.3804
MEM 296.996094 1527315909.4849
MEM 296.996094 1527315909.5872
MEM 296.996094 1527315909.6877
MEM 296.996094 1527315909.7917
MEM 296.996094 1527315909.8924
MEM 296.996094 1527315910.0059
MEM 297.000000 1527315910.1208
MEM 297.003906 1527315910.2239
MEM 297.003906 1527315910.3290
MEM 297.003906 1527315910.4338
MEM 297.003906 1527315910.5403
MEM 297.003906 1527315910.6427
MEM 297.007812 1527315910.7457
MEM 297.011719 1527315910.8481
MEM 297.011719 1527315910.9510
MEM 297.011719 1527315911.0550
MEM 297.011719 1527315911.1559
MEM 297.011719 1527315911.2658
MEM 297.011719 1527315911.3701
MEM 297.011719 1527315911.4703
MEM 297.011719 1527315911.5723
MEM 297.015625 1527315911.6849
MEM 297.015625 1527315911.7861
MEM 297.015625 1527315911.8864
MEM 297.015625 1527315911.9871
MEM 297.015625 1527315912.0982
MEM 297.015625 1527315912.2000
MEM 297.015625 1527315912.3010
MEM 297.015625 1527315912.4018
MEM 297.019531 1527315912.5056
MEM 297.019531 1527315912.6081
MEM 297.023438 1527315912.7160
MEM 297.023438 1527315912.8200
MEM 297.023438 1527315912.9219
MEM 297.023438 1527315913.0268
MEM 297.023438 1527315913.1295
MEM 297.023438 1527315913.2310
MEM 297.023438 1527315913.3361
MEM 297.027344 1527315913.4363
MEM 297.027344 1527315913.5404
MEM 297.031250 1527315913.6470
MEM 297.039062 1527315913.7502
MEM 297.039062 1527315913.8542
MEM 297.039062 1527315913.9582
MEM 297.042969 1527315914.0657
MEM 297.042969 1527315914.1688
MEM 297.042969 1527315914.2717
MEM 297.046875 1527315914.3792
MEM 297.046875 1527315914.4836
MEM 297.054688 1527315914.5856
MEM 297.054688 1527315914.6864
MEM 297.054688 1527315914.7900
MEM 297.054688 1527315914.8949
MEM 297.054688 1527315914.9963
MEM 297.054688 1527315915.1015
MEM 297.054688 1527315915.2043
MEM 297.054688 1527315915.3076
MEM 297.054688 1527315915.4098
MEM 297.058594 1527315915.5136
MEM 297.058594 1527315915.6158
MEM 297.066406 1527315915.7161
MEM 297.066406 1527315915.8171
MEM 297.066406 1527315915.9197
MEM 297.066406 1527315916.0200
MEM 297.074219 1527315916.1226
MEM 297.074219 1527315916.2266
MEM 297.078125 1527315916.3305
MEM 297.078125 1527315916.4340
MEM 297.078125 1527315916.5379
MEM 297.078125 1527315916.6470
MEM 297.078125 1527315916.7521
MEM 297.078125 1527315916.8606
MEM 297.078125 1527315916.9642
MEM 297.085938 1527315917.0648
MEM 297.085938 1527315917.1669
MEM 297.089844 1527315917.2715
MEM 297.089844 1527315917.3769
MEM 297.089844 1527315917.4789
MEM 297.089844 1527315917.5836
MEM 297.089844 1527315917.6854
MEM 297.089844 1527315917.7858
MEM 297.089844 1527315917.8863
MEM 297.093750 1527315918.0010
MEM 297.097656 1527315918.1162
MEM 297.101562 1527315918.2171
MEM 297.101562 1527315918.3356
MEM 297.101562 1527315918.4388
MEM 297.101562 1527315918.5428
MEM 297.101562 1527315918.6434
MEM 297.101562 1527315918.7549
MEM 297.105469 1527315918.8552
MEM 297.105469 1527315918.9591
MEM 297.113281 1527315919.0693
MEM 297.113281 1527315919.1741
MEM 297.113281 1527315919.2761
MEM 297.113281 1527315919.3805
MEM 297.113281 1527315919.4836
MEM 297.113281 1527315919.5844
MEM 297.113281 1527315919.6860
MEM 297.121094 1527315919.7863
MEM 297.121094 1527315919.8885
MEM 297.125000 1527315919.9939
MEM 297.128906 1527315920.0941
MEM 297.128906 1527315920.1980
MEM 297.128906 1527315920.3076
MEM 297.128906 1527315920.4105
MEM 297.128906 1527315920.5140
MEM 297.132812 1527315920.6171
MEM 297.132812 1527315920.7212
MEM 297.132812 1527315920.8214
MEM 297.136719 1527315920.9247
MEM 297.136719 1527315921.0260
MEM 297.136719 1527315921.1334
MEM 297.136719 1527315921.2377
