CMDLINE python3 server.py
MEM 0.242188 1527242265.0080
MEM 6.757812 1527242265.1089
MEM 10.558594 1527242265.2103
MEM 19.980469 1527242265.3144
MEM 26.402344 1527242265.4189
MEM 31.921875 1527242265.5193
MEM 35.523438 1527242265.6202
MEM 37.136719 1527242265.7216
MEM 47.738281 1527242265.8222
MEM 65.855469 1527242265.9232
MEM 71.476562 1527242266.0284
MEM 73.441406 1527242266.1295
MEM 75.835938 1527242266.2324
MEM 80.136719 1527242266.3333
MEM 85.332031 1527242266.4336
MEM 88.820312 1527242266.5360
MEM 89.363281 1527242266.6380
MEM 90.472656 1527242266.7424
MEM 93.558594 1527242266.8469
MEM 95.789062 1527242266.9513
MEM 98.714844 1527242267.0516
MEM 102.515625 1527242267.1546
MEM 106.566406 1527242267.2590
MEM 113.484375 1527242267.3635
MEM 117.390625 1527242267.4639
MEM 120.468750 1527242267.5667
MEM 124.125000 1527242267.6711
MEM 131.273438 1527242267.7764
MEM 135.242188 1527242267.8811
MEM 138.964844 1527242267.9814
MEM 141.195312 1527242268.0817
MEM 144.238281 1527242268.1856
MEM 148.300781 1527242268.2866
MEM 150.253906 1527242268.3871
MEM 153.480469 1527242268.4904
MEM 158.531250 1527242268.5950
MEM 163.796875 1527242268.6953
MEM 166.949219 1527242268.7957
MEM 167.316406 1527242268.8996
MEM 167.671875 1527242269.0019
MEM 168.187500 1527242269.1050
MEM 168.773438 1527242269.2094
MEM 169.394531 1527242269.3141
MEM 169.929688 1527242269.4158
MEM 170.539062 1527242269.5173
MEM 171.042969 1527242269.6177
MEM 171.625000 1527242269.7181
MEM 172.226562 1527242269.8205
MEM 172.816406 1527242269.9209
MEM 173.375000 1527242270.0212
MEM 173.976562 1527242270.1215
MEM 174.589844 1527242270.2221
MEM 175.164062 1527242270.3226
MEM 175.769531 1527242270.4229
MEM 176.460938 1527242270.5272
MEM 177.167969 1527242270.6276
MEM 177.707031 1527242270.7281
MEM 178.308594 1527242270.8286
MEM 178.917969 1527242270.9294
MEM 179.539062 1527242271.0299
MEM 180.089844 1527242271.1303
MEM 180.433594 1527242271.2354
MEM 180.812500 1527242271.3357
MEM 181.816406 1527242271.4384
MEM 182.765625 1527242271.5389
MEM 183.324219 1527242271.6428
MEM 185.011719 1527242271.7462
MEM 186.964844 1527242271.8499
MEM 193.527344 1527242271.9519
MEM 200.437500 1527242272.0523
MEM 201.781250 1527242272.1533
MEM 203.734375 1527242272.2570
MEM 207.164062 1527242272.3610
MEM 208.242188 1527242272.4661
MEM 209.250000 1527242272.5704
MEM 211.464844 1527242272.6735
MEM 213.136719 1527242272.7776
MEM 216.261719 1527242272.8815
MEM 216.320312 1527242272.9860
MEM 216.398438 1527242273.0897
MEM 216.511719 1527242273.1948
MEM 216.550781 1527242273.2969
MEM 216.632812 1527242273.4005
MEM 216.675781 1527242273.5049
MEM 216.726562 1527242273.6095
MEM 216.851562 1527242273.7140
MEM 216.902344 1527242273.8190
