CMDLINE python3 server.py
MEM 0.246094 1527216388.6009
MEM 11.066406 1527216388.7024
MEM 28.242188 1527216388.8031
MEM 29.898438 1527216388.9071
MEM 29.898438 1527216389.0097
MEM 29.898438 1527216389.1152
MEM 29.898438 1527216389.2165
MEM 29.898438 1527216389.3212
MEM 29.898438 1527216389.4266
MEM 29.898438 1527216389.5304
MEM 29.898438 1527216389.6359
MEM 29.898438 1527216389.7404
MEM 29.898438 1527216389.8423
MEM 29.898438 1527216389.9477
MEM 29.898438 1527216390.0531
MEM 29.898438 1527216390.1586
MEM 29.898438 1527216390.2612
MEM 29.898438 1527216390.3667
MEM 29.898438 1527216390.4721
MEM 29.898438 1527216390.5775
MEM 29.898438 1527216390.6807
MEM 29.898438 1527216390.7861
MEM 29.898438 1527216390.8911
MEM 29.898438 1527216390.9955
MEM 29.898438 1527216391.1009
MEM 29.898438 1527216391.2013
MEM 29.898438 1527216391.3023
MEM 29.898438 1527216391.4062
MEM 29.898438 1527216391.5092
MEM 29.898438 1527216391.6132
MEM 29.898438 1527216391.7164
MEM 29.898438 1527216391.8212
MEM 29.898438 1527216391.9236
MEM 29.898438 1527216392.0279
MEM 29.898438 1527216392.1309
MEM 29.898438 1527216392.2364
MEM 29.898438 1527216392.3402
MEM 29.898438 1527216392.4414
MEM 29.898438 1527216392.5469
MEM 29.898438 1527216392.6492
MEM 29.898438 1527216392.7513
MEM 29.898438 1527216392.8568
MEM 29.898438 1527216392.9611
MEM 29.898438 1527216393.0666
MEM 29.898438 1527216393.1720
MEM 29.898438 1527216393.2762
MEM 29.898438 1527216393.3805
MEM 29.898438 1527216393.4812
MEM 29.898438 1527216393.5837
MEM 29.898438 1527216393.6894
MEM 29.898438 1527216393.7903
MEM 29.898438 1527216393.8944
MEM 29.898438 1527216393.9999
MEM 29.898438 1527216394.1003
MEM 29.898438 1527216394.2057
MEM 29.898438 1527216394.3060
MEM 29.898438 1527216394.4080
MEM 29.898438 1527216394.5093
MEM 29.898438 1527216394.6147
MEM 29.898438 1527216394.7183
MEM 29.898438 1527216394.8231
MEM 29.898438 1527216394.9235
MEM 29.898438 1527216395.0239
MEM 29.898438 1527216395.1262
MEM 29.898438 1527216395.2315
MEM 29.898438 1527216395.3369
MEM 29.898438 1527216395.4423
MEM 29.898438 1527216395.5440
MEM 29.898438 1527216395.6450
MEM 29.898438 1527216395.7453
MEM 29.898438 1527216395.8481
MEM 29.898438 1527216395.9511
MEM 29.898438 1527216396.0518
MEM 29.898438 1527216396.1524
MEM 29.898438 1527216396.2573
MEM 29.898438 1527216396.3614
MEM 29.898438 1527216396.4634
MEM 29.898438 1527216396.5659
MEM 29.898438 1527216396.6711
MEM 29.898438 1527216396.7722
MEM 29.898438 1527216396.8746
MEM 29.898438 1527216396.9772
MEM 29.898438 1527216397.0810
MEM 29.898438 1527216397.1849
MEM 29.898438 1527216397.2863
MEM 29.898438 1527216397.3915
MEM 29.898438 1527216397.4935
MEM 29.898438 1527216397.5989
MEM 29.898438 1527216397.6995
MEM 29.898438 1527216397.8031
MEM 29.898438 1527216397.9074
MEM 29.898438 1527216398.0079
MEM 29.898438 1527216398.1119
MEM 29.898438 1527216398.2159
MEM 29.898438 1527216398.3176
MEM 29.898438 1527216398.4218
MEM 29.898438 1527216398.5273
MEM 29.898438 1527216398.6304
MEM 29.898438 1527216398.7318
MEM 29.898438 1527216398.8373
MEM 29.898438 1527216398.9413
MEM 29.898438 1527216399.0468
MEM 29.898438 1527216399.1477
MEM 29.898438 1527216399.2517
MEM 29.898438 1527216399.3571
MEM 29.898438 1527216399.4615
MEM 29.898438 1527216399.5625
MEM 29.898438 1527216399.6680
MEM 29.898438 1527216399.7723
MEM 29.898438 1527216399.8777
MEM 29.898438 1527216399.9829
MEM 29.898438 1527216400.0884
MEM 29.898438 1527216400.1895
MEM 29.898438 1527216400.2903
MEM 29.898438 1527216400.3915
MEM 29.898438 1527216400.4964
MEM 29.898438 1527216400.6002
MEM 29.898438 1527216400.7018
MEM 29.898438 1527216400.8021
MEM 29.898438 1527216400.9074
MEM 29.898438 1527216401.0095
MEM 29.898438 1527216401.1099
MEM 29.898438 1527216401.2153
MEM 29.898438 1527216401.3203
MEM 29.898438 1527216401.4220
MEM 29.898438 1527216401.5249
MEM 29.898438 1527216401.6292
MEM 29.898438 1527216401.7337
MEM 29.898438 1527216401.8391
MEM 29.898438 1527216401.9417
MEM 29.898438 1527216402.0471
MEM 29.898438 1527216402.1516
MEM 29.898438 1527216402.2570
MEM 29.898438 1527216402.3616
MEM 29.898438 1527216402.4619
MEM 29.898438 1527216402.5669
MEM 29.898438 1527216402.6717
MEM 29.898438 1527216402.7735
MEM 29.898438 1527216402.8790
MEM 29.898438 1527216402.9819
MEM 29.898438 1527216403.0873
MEM 29.898438 1527216403.1917
MEM 29.898438 1527216403.2962
MEM 29.898438 1527216403.4009
MEM 29.898438 1527216403.5063
MEM 29.898438 1527216403.6088
MEM 29.898438 1527216403.7140
MEM 29.898438 1527216403.8189
MEM 29.898438 1527216403.9220
MEM 29.898438 1527216404.0249
MEM 29.898438 1527216404.1302
MEM 29.898438 1527216404.2355
MEM 29.898438 1527216404.3409
MEM 29.898438 1527216404.4475
MEM 29.898438 1527216404.5521
MEM 29.898438 1527216404.6575
MEM 29.898438 1527216404.7619
MEM 29.898438 1527216404.8673
MEM 29.898438 1527216404.9718
MEM 29.898438 1527216405.0721
MEM 29.898438 1527216405.1744
MEM 29.898438 1527216405.2799
MEM 29.898438 1527216405.3818
MEM 29.898438 1527216405.4874
MEM 29.898438 1527216405.5918
MEM 29.898438 1527216405.6962
MEM 29.898438 1527216405.8016
MEM 29.898438 1527216405.9071
MEM 29.898438 1527216406.0089
MEM 29.898438 1527216406.1099
MEM 29.898438 1527216406.2153
MEM 29.898438 1527216406.3208
MEM 29.898438 1527216406.4224
MEM 29.898438 1527216406.5227
MEM 29.898438 1527216406.6234
MEM 29.898438 1527216406.7276
MEM 29.898438 1527216406.8321
MEM 29.898438 1527216406.9375
MEM 29.898438 1527216407.0406
MEM 29.898438 1527216407.1418
MEM 29.898438 1527216407.2450
MEM 29.898438 1527216407.3505
MEM 29.898438 1527216407.4539
MEM 29.898438 1527216407.5594
MEM 29.898438 1527216407.6611
MEM 29.898438 1527216407.7622
MEM 29.898438 1527216407.8641
MEM 29.898438 1527216407.9648
MEM 29.898438 1527216408.0703
MEM 29.898438 1527216408.1706
MEM 29.898438 1527216408.2761
MEM 29.898438 1527216408.3783
MEM 29.898438 1527216408.4820
MEM 29.898438 1527216408.5824
MEM 29.898438 1527216408.6876
MEM 29.898438 1527216408.7919
MEM 29.898438 1527216408.8964
MEM 29.898438 1527216409.0018
MEM 29.898438 1527216409.1036
MEM 29.898438 1527216409.2088
MEM 29.898438 1527216409.3091
MEM 29.898438 1527216409.4101
MEM 29.898438 1527216409.5155
MEM 29.898438 1527216409.6210
MEM 29.898438 1527216409.7226
MEM 29.898438 1527216409.8229
MEM 29.898438 1527216409.9284
MEM 29.898438 1527216410.0322
MEM 29.898438 1527216410.1376
MEM 29.898438 1527216410.2401
MEM 29.898438 1527216410.3421
MEM 29.898438 1527216410.4434
MEM 29.898438 1527216410.5488
MEM 29.898438 1527216410.6525
MEM 29.898438 1527216410.7579
MEM 29.898438 1527216410.8599
MEM 29.898438 1527216410.9623
MEM 29.898438 1527216411.0675
MEM 29.898438 1527216411.1691
MEM 29.898438 1527216411.2716
MEM 29.898438 1527216411.3724
MEM 29.898438 1527216411.4773
MEM 29.898438 1527216411.5825
MEM 29.898438 1527216411.6845
MEM 29.898438 1527216411.7855
MEM 29.898438 1527216411.8910
MEM 29.898438 1527216411.9921
MEM 29.898438 1527216412.0959
MEM 29.898438 1527216412.2004
MEM 29.898438 1527216412.3035
MEM 29.898438 1527216412.4086
MEM 29.898438 1527216412.5090
MEM 29.898438 1527216412.6104
MEM 29.898438 1527216412.7107
MEM 29.898438 1527216412.8145
MEM 29.898438 1527216412.9198
MEM 29.898438 1527216413.0227
MEM 29.898438 1527216413.1279
MEM 29.898438 1527216413.2320
MEM 29.898438 1527216413.3345
MEM 29.898438 1527216413.4363
MEM 29.898438 1527216413.5391
MEM 29.898438 1527216413.6395
MEM 29.898438 1527216413.7421
MEM 29.898438 1527216413.8473
MEM 29.898438 1527216413.9525
MEM 29.898438 1527216414.0569
MEM 29.898438 1527216414.1594
MEM 29.898438 1527216414.2627
