CMDLINE python3 server.py
MEM 246.753906 1527305884.1404
MEM 246.753906 1527305884.2453
MEM 246.753906 1527305884.3471
MEM 246.753906 1527305884.4522
MEM 246.757812 1527305884.5562
MEM 246.757812 1527305884.6616
MEM 246.757812 1527305884.7670
MEM 246.757812 1527305884.8708
MEM 246.757812 1527305884.9713
MEM 246.757812 1527305885.0768
MEM 246.757812 1527305885.1775
MEM 246.757812 1527305885.2830
MEM 246.757812 1527305885.3859
MEM 246.757812 1527305885.4892
MEM 246.757812 1527305885.5937
MEM 246.757812 1527305885.6961
MEM 246.757812 1527305885.8006
MEM 246.757812 1527305885.9047
MEM 246.757812 1527305886.0086
MEM 246.757812 1527305886.1113
MEM 246.757812 1527305886.2158
MEM 246.757812 1527305886.3162
MEM 246.757812 1527305886.4192
MEM 246.757812 1527305886.5247
MEM 246.757812 1527305886.6301
MEM 246.757812 1527305886.7304
MEM 246.757812 1527305886.8323
MEM 246.757812 1527305886.9345
MEM 246.757812 1527305887.0386
MEM 246.757812 1527305887.1420
MEM 246.757812 1527305887.2471
MEM 246.757812 1527305887.3491
MEM 246.757812 1527305887.4529
MEM 246.757812 1527305887.5549
MEM 246.757812 1527305887.6588
MEM 246.757812 1527305887.7642
MEM 246.757812 1527305887.8691
MEM 246.757812 1527305887.9745
MEM 246.757812 1527305888.0763
MEM 246.757812 1527305888.1802
MEM 246.757812 1527305888.2839
MEM 246.757812 1527305888.3846
MEM 246.757812 1527305888.4881
MEM 246.757812 1527305888.5935
MEM 246.757812 1527305888.6989
MEM 246.757812 1527305888.7998
MEM 246.757812 1527305888.9034
MEM 246.757812 1527305889.0068
MEM 246.757812 1527305889.1092
MEM 246.757812 1527305889.2126
MEM 246.757812 1527305889.3154
MEM 246.718750 1527305889.4160
MEM 246.703125 1527305889.5185
MEM 246.703125 1527305889.6213
MEM 246.703125 1527305889.7219
MEM 246.703125 1527305889.8226
MEM 246.703125 1527305889.9262
MEM 246.703125 1527305890.0305
MEM 246.703125 1527305890.1354
MEM 246.703125 1527305890.2365
MEM 246.703125 1527305890.3369
MEM 246.703125 1527305890.4410
MEM 246.703125 1527305890.5415
MEM 246.703125 1527305890.6453
MEM 246.703125 1527305890.7486
MEM 246.703125 1527305890.8525
MEM 246.703125 1527305890.9542
MEM 246.703125 1527305891.0597
MEM 246.703125 1527305891.1631
MEM 246.703125 1527305891.2639
MEM 246.703125 1527305891.3656
MEM 246.703125 1527305891.4669
MEM 246.703125 1527305891.5723
MEM 246.703125 1527305891.6778
MEM 246.703125 1527305891.7825
MEM 246.703125 1527305891.8829
MEM 246.703125 1527305891.9864
MEM 246.703125 1527305892.0867
MEM 246.703125 1527305892.1901
MEM 246.703125 1527305892.2930
MEM 246.703125 1527305892.3966
MEM 246.703125 1527305892.5009
MEM 246.703125 1527305892.6055
MEM 246.703125 1527305892.7064
MEM 246.703125 1527305892.8118
MEM 246.703125 1527305892.9172
MEM 246.703125 1527305893.0225
MEM 246.703125 1527305893.1260
MEM 246.703125 1527305893.2313
MEM 246.703125 1527305893.3359
MEM 246.703125 1527305893.4414
MEM 246.703125 1527305893.5465
MEM 246.703125 1527305893.6519
MEM 246.703125 1527305893.7528
MEM 246.703125 1527305893.8582
MEM 246.703125 1527305893.9635
MEM 246.703125 1527305894.0689
MEM 246.703125 1527305894.1741
MEM 246.703125 1527305894.2744
MEM 246.703125 1527305894.3799
MEM 246.703125 1527305894.4852
MEM 246.703125 1527305894.5904
MEM 246.703125 1527305894.6956
MEM 246.703125 1527305894.7969
MEM 246.703125 1527305894.9023
MEM 246.703125 1527305895.0065
MEM 246.703125 1527305895.1104
MEM 246.703125 1527305895.2136
MEM 246.703125 1527305895.3146
MEM 246.703125 1527305895.4200
MEM 246.703125 1527305895.5252
MEM 246.703125 1527305895.6256
MEM 246.703125 1527305895.7265
MEM 246.714844 1527305895.8280
MEM 246.222656 1527305895.9324
