CMDLINE python3 server.py
MEM 0.300781 1527315024.8745
MEM 16.675781 1527315024.9797
MEM 40.917969 1527315025.0799
MEM 52.117188 1527315025.1820
MEM 84.070312 1527315025.2826
MEM 90.167969 1527315025.3864
MEM 99.312500 1527315025.4884
MEM 102.402344 1527315025.5920
MEM 106.558594 1527315025.6926
MEM 111.511719 1527315025.7946
MEM 118.773438 1527315025.8997
MEM 129.378906 1527315026.0041
MEM 135.058594 1527315026.1054
MEM 144.875000 1527315026.2099
MEM 152.707031 1527315026.3134
MEM 157.582031 1527315026.4167
MEM 163.339844 1527315026.5199
MEM 178.933594 1527315026.6202
MEM 184.582031 1527315026.7226
MEM 185.675781 1527315026.8278
MEM 187.039062 1527315026.9305
MEM 188.417969 1527315027.0319
MEM 189.898438 1527315027.1336
MEM 191.089844 1527315027.2346
MEM 192.417969 1527315027.3353
MEM 193.773438 1527315027.4372
MEM 195.304688 1527315027.5422
MEM 196.632812 1527315027.6447
MEM 197.937500 1527315027.7465
MEM 198.582031 1527315027.8512
MEM 200.476562 1527315027.9515
MEM 203.531250 1527315028.0559
MEM 218.960938 1527315028.1611
MEM 224.835938 1527315028.2663
MEM 231.660156 1527315028.3685
MEM 232.496094 1527315028.4719
MEM 240.601562 1527315028.5771
MEM 240.839844 1527315028.6775
MEM 240.929688 1527315028.7812
MEM 241.148438 1527315028.8846
MEM 241.390625 1527315028.9851
MEM 241.730469 1527315029.0881
MEM 241.914062 1527315029.1889
MEM 248.847656 1527315029.2932
MEM 254.281250 1527315029.3950
MEM 254.289062 1527315029.5001
MEM 254.289062 1527315029.6027
MEM 254.289062 1527315029.7076
MEM 254.289062 1527315029.8103
MEM 254.289062 1527315029.9120
MEM 254.289062 1527315030.0165
MEM 254.289062 1527315030.1189
MEM 254.289062 1527315030.2213
MEM 254.289062 1527315030.3233
MEM 254.289062 1527315030.4240
MEM 254.289062 1527315030.5286
MEM 254.289062 1527315030.6306
MEM 254.289062 1527315030.7332
MEM 254.289062 1527315030.8358
MEM 254.289062 1527315030.9361
MEM 254.289062 1527315031.0402
MEM 254.289062 1527315031.1417
MEM 254.289062 1527315031.2452
MEM 254.289062 1527315031.3474
MEM 254.289062 1527315031.4497
MEM 254.289062 1527315031.5546
MEM 254.289062 1527315031.6549
MEM 254.300781 1527315031.7555
MEM 254.300781 1527315031.8594
