CMDLINE python3 server.py
MEM 0.246094 1527228454.8140
MEM 11.304688 1527228454.9179
MEM 28.796875 1527228455.0203
MEM 39.164062 1527228455.1206
MEM 71.019531 1527228455.2247
MEM 77.945312 1527228455.3292
MEM 88.515625 1527228455.4338
MEM 90.355469 1527228455.5381
MEM 96.757812 1527228455.6426
MEM 105.218750 1527228455.7471
MEM 116.671875 1527228455.8516
MEM 123.871094 1527228455.9561
MEM 135.417969 1527228456.0606
MEM 141.847656 1527228456.1651
MEM 149.406250 1527228456.2696
MEM 158.617188 1527228456.3706
MEM 166.625000 1527228456.4758
MEM 167.898438 1527228456.5808
MEM 169.296875 1527228456.6813
MEM 170.718750 1527228456.7865
MEM 172.191406 1527228456.8890
MEM 173.652344 1527228456.9942
MEM 175.003906 1527228457.0965
MEM 176.402344 1527228457.1985
MEM 177.847656 1527228457.3028
MEM 179.347656 1527228457.4073
MEM 180.535156 1527228457.5118
MEM 181.558594 1527228457.6162
MEM 183.542969 1527228457.7207
MEM 188.234375 1527228457.8252
MEM 203.648438 1527228457.9304
MEM 205.656250 1527228458.0342
MEM 210.039062 1527228458.1387
MEM 213.953125 1527228458.2432
MEM 216.097656 1527228458.3477
MEM 216.343750 1527228458.4486
MEM 216.546875 1527228458.5489
MEM 216.863281 1527228458.6495
MEM 217.160156 1527228458.7505
MEM 217.238281 1527228458.8508
MEM 218.101562 1527228458.9550
MEM 224.355469 1527228459.0600
MEM 224.359375 1527228459.1633
MEM 211.843750 1527228459.2653
